address,block,street_name,lat_long
88 BEDOK NORTH STREET 4,88,BEDOK NTH ST 4,"1.3331407, 103.9390281"
716 CLEMENTI WEST STREET 2,716,CLEMENTI WEST ST 2,"Error: Road retrieved. Returned address Clementi West Street 2, Clementi, Southwest, 120721, Singapore"
383 BUKIT BATOK WEST AVENUE 5,383,BT BATOK WEST AVE 5,"1.3622668500000001, 103.75234902286566"
8B BOON TIONG ROAD,8B,BOON TIONG RD,"Error: Road retrieved. Returned address Boon Tiong Road, Boon Tiong Aracadia, Bukit Merah, Singapore, Central, 163028, Singapore"
323C SENGKANG EAST WAY,323C,SENGKANG EAST WAY,"1.3928622000000002, 103.89259111703124"
428 WOODLANDS STREET 41,428,WOODLANDS ST 41,"1.42698175, 103.77264070079431"
175 YISHUN AVENUE 7,175,YISHUN AVE 7,"1.4375665, 103.83254467774024"
751 CHOA CHU KANG NORTH 5,751,CHOA CHU KANG NTH 5,"Error: Road retrieved. Returned address Choa Chu Kang North 5, Northwest, 680533, Singapore"
269 TOH GUAN ROAD,269,TOH GUAN RD,"1.3415697999999998, 103.74563231339783"
523 JURONG WEST STREET 52,523,JURONG WEST ST 52,"1.34675325, 103.71619164621603"
912 JURONG WEST STREET 91,912,JURONG WEST ST 91,"1.3413783000000001, 103.68726291513678"
111 EDGEFIELD PLAINS,111,EDGEFIELD PLAINS,"1.3967171500000002, 103.90672185206975"
832 TAMPINES STREET 82,832,TAMPINES ST 82,"1.35008525, 103.93537578361786"
144 BEDOK RESERVOIR ROAD,144,BEDOK RESERVOIR RD,"1.33488585, 103.91248375214855"
172 HOUGANG AVENUE 1,172,HOUGANG AVE 1,"Error: Road retrieved. Returned address Hougang Avenue 1, Hougang, Northeast, 530110, Singapore"
940 HOUGANG STREET 92,940,HOUGANG ST 92,"1.3734541500000002, 103.87980498099417"
614 YISHUN STREET 61,614,YISHUN ST 61,"1.41974085, 103.8361781981992"
252 CHOA CHU KANG AVENUE 2,252,CHOA CHU KANG AVE 2,"1.37817835, 103.74525185961872"
203D COMPASSVALE ROAD,203D,COMPASSVALE RD,"1.3871547, 103.89553582351917"
167 BEDOK SOUTH AVENUE 3,167,BEDOK STH AVE 3,"1.3196103, 103.94491591312158"
101A LORONG 2 TOA PAYOH,101A,LOR 2 TOA PAYOH,"1.3397228, 103.84727618564389"
545 WOODLANDS DRIVE 16,545,WOODLANDS DR 16,"1.42926975, 103.79358668123132"
116 BEDOK NORTH ROAD,116,BEDOK NTH RD,"1.331026, 103.93823329489689"
133 BUKIT BATOK WEST AVENUE 6,133,BT BATOK WEST AVE 6,"1.3515905, 103.74500141311475"
6 LORONG LEW LIAN,6,LOR LEW LIAN,"1.3494434, 103.87730812026098"
520B TAMPINES CENTRAL 8,520B,TAMPINES CTRL 8,"1.35725105, 103.93967584937548"
332 UBI AVENUE 1,332,UBI AVE 1,"Error: Road retrieved. Returned address Ubi Avenue 1, Geylang, Southeast, 400345, Singapore"
256 ANG MO KIO AVENUE 4,256,ANG MO KIO AVE 4,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 4, Ang Mo Kio, Singapore, Central, 568987, Singapore"
762 BEDOK RESERVOIR VIEW,762,BEDOK RESERVOIR VIEW,"1.3363128, 103.93459167200558"
20 EUNOS CRESCENT,20,EUNOS CRES,"1.3246651, 103.90338546565485"
931 HOUGANG STREET 91,931,HOUGANG ST 91,"1.3755027000000002, 103.88063594220952"
333 SERANGOON AVENUE 3,333,SERANGOON AVE 3,"Error: Road retrieved. Returned address Serangoon Avenue 3, The Scala, Serangoon, Southeast, 556112, Singapore"
210 HOUGANG STREET 21,210,HOUGANG ST 21,"1.35900395, 103.88718970196078"
628 JURONG WEST STREET 65,628,JURONG WEST ST 65,"1.34217355, 103.69945267239086"
83 COMMONWEALTH CLOSE,83,C'WEALTH CL,"1.30467435, 103.80042799560482"
341B SEMBAWANG CLOSE,341B,SEMBAWANG CL,"Error: Road retrieved. Returned address Sembawang Close, Sun Trellis, Sembawang, Northwest, 750333, Singapore"
415C FERNVALE LINK,415C,FERNVALE LINK,"1.3893479000000002, 103.88036763695146"
747B BEDOK RESERVOIR CRESCENT,747B,BEDOK RESERVOIR CRES,"1.3366405000000001, 103.92161105080501"
218 BISHAN STREET 23,218,BISHAN ST 23,"1.3568660000000001, 103.84971597315595"
690B CHOA CHU KANG CRESCENT,690B,CHOA CHU KANG CRES,"Error: Road retrieved. Returned address Choa Chu Kang Crescent, Northwest, 689097, Singapore"
504 HOUGANG AVENUE 8,504,HOUGANG AVE 8,"1.3733647, 103.88821347490706"
108 PASIR RIS STREET 12,108,PASIR RIS ST 12,"1.3675008499999999, 103.95705945101432"
536 BUKIT BATOK STREET 52,536,BT BATOK ST 52,"1.35550815, 103.75117056396218"
812 JURONG WEST STREET 81,812,JURONG WEST ST 81,"1.346335, 103.69566464870582"
28 NEW UPPER CHANGI ROAD,28,NEW UPP CHANGI RD,"1.3236778, 103.93508555164637"
302 SHUNFU ROAD,302,SHUNFU RD,"1.34955705, 103.83920987650208"
63 TEBAN GARDENS ROAD,63,TEBAN GDNS RD,"Error: Road retrieved. Returned address Teban Gardens Road, Teban Gardens, Jurong East, Southwest, 600049, Singapore"
577 PASIR RIS STREET 53,577,PASIR RIS ST 53,"1.3734414, 103.94684305218121"
679C PUNGGOL DRIVE,679C,PUNGGOL DR,"1.40642555, 103.90883295944813"
126D EDGEDALE PLAINS,126D,EDGEDALE PLAINS,"Error: Road retrieved. Returned address Edgedale Plains, Punggol, Northeast, 828867, Singapore"
293 BISHAN STREET 22,293,BISHAN ST 22,"Error: Road retrieved. Returned address Bishan Street 22, Bishan, Singapore, Central, 570293, Singapore"
312 UBI AVENUE 1,312,UBI AVE 1,"1.32967875, 103.90380173508487"
613 HOUGANG AVENUE 8,613,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
204 JURONG EAST STREET 21,204,JURONG EAST ST 21,"1.3374603, 103.74163461351333"
95 WHAMPOA DRIVE,95,WHAMPOA DR,"1.32220845, 103.85621870138675"
233 BAIN STREET,233,BAIN ST,"1.2968006, 103.8539024310368"
332 HOUGANG AVENUE 5,332,HOUGANG AVE 5,"Error: Road retrieved. Returned address Hougang Avenue 5, Hougang, Northeast, 530334, Singapore"
261C SENGKANG EAST WAY,261C,SENGKANG EAST WAY,"1.39332855, 103.89486569070641"
710 PASIR RIS STREET 72,710,PASIR RIS ST 72,"1.38204585, 103.93750470321567"
516 BEDOK NORTH AVENUE 2,516,BEDOK NTH AVE 2,"1.33102305, 103.93006189456521"
270 BANGKIT ROAD,270,BANGKIT RD,"1.37648825, 103.77414541402788"
638 CHOA CHU KANG STREET 64,638,CHOA CHU KANG ST 64,"Error: Road retrieved. Returned address Choa Chu Kang Street 64, Zhenghua, Northwest, 689097, Singapore"
117 CLEMENTI STREET 13,117,CLEMENTI ST 13,"1.324403, 103.77130583474761"
611 JURONG WEST STREET 65,611,JURONG WEST ST 65,"1.3389389, 103.70095739781401"
216A COMPASSVALE DRIVE,216A,COMPASSVALE DR,"1.3907322, 103.89334081581272"
462 HOUGANG AVENUE 10,462,HOUGANG AVE 10,"1.372192, 103.89464308497986"
980B BUANGKOK CRESCENT,980B,BUANGKOK CRES,"Error: Road retrieved. Returned address Buangkok Crescent, Hougang, Northeast, 536980, Singapore"
221A JURONG EAST STREET 21,221A,JURONG EAST ST 21,"1.3406771499999999, 103.73635123490925"
197B BOON LAY DRIVE,197B,BOON LAY DR,"1.34391305, 103.71343915818494"
337A TAH CHING ROAD,337A,TAH CHING RD,"1.3377330500000002, 103.72276792152472"
910 JURONG WEST STREET 91,910,JURONG WEST ST 91,"1.3420220999999999, 103.68624504639425"
433 TAMPINES STREET 43,433,TAMPINES ST 43,"1.3590154, 103.95108896466584"
855 TAMPINES STREET 83,855,TAMPINES ST 83,"1.35344525, 103.93553981050346"
570C WOODLANDS AVENUE 1,570C,WOODLANDS AVE 1,"1.4314491, 103.79013040000001"
541 BUKIT BATOK STREET 52,541,BT BATOK ST 52,"1.3540222, 103.75161262412706"
936 JURONG WEST STREET 91,936,JURONG WEST ST 91,"1.3425064, 103.68943358552971"
109B EDGEDALE PLAINS,109B,EDGEDALE PLAINS,"1.3950086, 103.90964404764591"
146 BISHAN STREET 11,146,BISHAN ST 11,"1.3443513999999999, 103.8539971939865"
453 SIN MING AVENUE,453,SIN MING AVE,"Error: Road retrieved. Returned address Sin Ming Avenue, Bishan, Singapore, Central, 579646, Singapore"
434 CHOA CHU KANG AVENUE 4,434,CHOA CHU KANG AVE 4,"1.3845879, 103.74099999715601"
613 CLEMENTI WEST STREET 1,613,CLEMENTI WEST ST 1,"1.3033697499999999, 103.7675524944988"
119 BEDOK RESERVOIR ROAD,119,BEDOK RESERVOIR RD,"1.33106165, 103.90945452360316"
302D PUNGGOL PLACE,302D,PUNGGOL PL,"Error: Road retrieved. Returned address Punggol Place, Punggol, Northeast, 828845, Singapore"
6 GHIM MOH ROAD,6,GHIM MOH RD,"1.3122869499999998, 103.78848871688174"
310 TAMPINES STREET 32,310,TAMPINES ST 32,"1.35345815, 103.95721586505215"
149 SILAT AVENUE,149,SILAT AVE,"1.2773807, 103.8318569"
264 TAMPINES STREET 21,264,TAMPINES ST 21,"1.3528894, 103.95144455647755"
518C TAMPINES CENTRAL 7,518C,TAMPINES CTRL 7,"1.3563583499999998, 103.93900959999999"
942 TAMPINES AVENUE 5,942,TAMPINES AVE 5,"1.3497284, 103.94054072250877"
70 BEDOK SOUTH ROAD,70,BEDOK STH RD,"1.31996045, 103.94281609841187"
166 HOUGANG AVENUE 1,166,HOUGANG AVE 1,"Error: Block retrieved. Returned address 166, Hougang Ave 1, Hougang, Southeast, 530129, Singapore"
404 SERANGOON AVENUE 1,404,SERANGOON AVE 1,"1.3472103500000001, 103.8725875"
403 ANG MO KIO AVENUE 10,403,ANG MO KIO AVE 10,"1.36127745, 103.85464246178717"
133 BISHAN STREET 12,133,BISHAN ST 12,"1.3456093, 103.85177707002062"
338 JURONG EAST AVENUE 1,338,JURONG EAST AVE 1,"1.3500695, 103.731428"
82 STRATHMORE AVENUE,82,STRATHMORE AVE,"Error: Not Singapore. Returned address 82, Strathmore Avenue, Lower Stoke, Coventry, West Midlands Combined Authority, West Midlands, England, CV1 2AF, United Kingdom"
123 LORONG 1 TOA PAYOH,123,LOR 1 TOA PAYOH,"Error: Road retrieved. Returned address Lorong 1 Toa Payoh, Toa Payoh, Singapore, Central, 313130, Singapore"
323A SENGKANG EAST WAY,323A,SENGKANG EAST WAY,"1.3928512, 103.89312820867131"
212C COMPASSVALE DRIVE,212C,COMPASSVALE DR,"1.38615785, 103.90096797686411"
70B TELOK BLANGAH HEIGHTS,70B,TELOK BLANGAH HTS,"1.27666905, 103.8107654886577"
691A CHOA CHU KANG CRESCENT,691A,CHOA CHU KANG CRES,"Error: Road retrieved. Returned address Choa Chu Kang Crescent, Northwest, 689097, Singapore"
434 CLEMENTI AVENUE 3,434,CLEMENTI AVE 3,"1.3145760000000002, 103.76169905041792"
248 JURONG EAST STREET 24,248,JURONG EAST ST 24,"1.3422055, 103.74009817798208"
833 JURONG WEST STREET 81,833,JURONG WEST ST 81,"1.3436306500000001, 103.69445633726579"
175A YUNG KUANG ROAD,175A,YUNG KUANG RD,"1.3320486, 103.72171347353323"
212B PUNGGOL WALK,212B,PUNGGOL WALK,"1.4004542, 103.89937406735527"
186B RIVERVALE DRIVE,186B,RIVERVALE DR,"Error: Not Singapore. Returned address Rivervale Drive, Santa Cruz County, California, 95073, United States"
287 TAMPINES STREET 22,287,TAMPINES ST 22,"1.3490163000000002, 103.95386727409243"
106 YISHUN RING ROAD,106,YISHUN RING RD,"Error: Road retrieved. Returned address Yishun Ring Road, Yishun, Northwest, 760413, Singapore"
527 BEDOK NORTH STREET 3,527,BEDOK NTH ST 3,"1.3337518, 103.9282671"
773 BEDOK RESERVOIR VIEW,773,BEDOK RESERVOIR VIEW,"1.33639925, 103.93736247195241"
287 BISHAN STREET 24,287,BISHAN ST 24,"1.35788375, 103.84389661499344"
115 BUKIT BATOK WEST AVENUE 6,115,BT BATOK WEST AVE 6,"1.3491802, 103.7466128333752"
616 HOUGANG AVENUE 8,616,HOUGANG AVE 8,"Error: Road retrieved. Returned address Hougang Avenue 8, Hougang, Northeast, 530631, Singapore"
652B JURONG WEST STREET 61,652B,JURONG WEST ST 61,"1.336593, 103.69787999354527"
641C PUNGGOL DRIVE,641C,PUNGGOL DR,"1.3990524, 103.91641695899992"
174A EDGEDALE PLAINS,174A,EDGEDALE PLAINS,"1.39643755, 103.91125970468642"
842 TAMPINES STREET 82,842,TAMPINES ST 82,"1.35183125, 103.93568298638641"
4 BEDOK SOUTH AVENUE 1,4,BEDOK STH AVE 1,"1.3224323, 103.93331630890668"
130 BEDOK NORTH STREET 2,130,BEDOK NTH ST 2,"1.3271476500000001, 103.93672584551965"
16 TELOK BLANGAH CRESCENT,16,TELOK BLANGAH CRES,"1.2780475, 103.82150331414044"
487C CHOA CHU KANG AVENUE 5,487C,CHOA CHU KANG AVE 5,"1.37651045, 103.73947373100245"
481 JURONG WEST STREET 41,481,JURONG WEST ST 41,"1.34693935, 103.7256341113914"
313 SERANGOON AVENUE 2,313,SERANGOON AVE 2,"1.3532297, 103.86523311461636"
174 YISHUN AVENUE 7,174,YISHUN AVE 7,"1.4372369, 103.83221712267672"
364 YISHUN RING ROAD,364,YISHUN RING RD,"Error: Road retrieved. Returned address Yishun Ring Road, Yishun, Northwest, 760413, Singapore"
225 BISHAN STREET 23,225,BISHAN ST 23,"1.35860995, 103.84755052604547"
981C BUANGKOK CRESCENT,981C,BUANGKOK CRES,"Error: Road retrieved. Returned address Buangkok Crescent, Hougang, Northeast, 536980, Singapore"
132 BISHAN STREET 12,132,BISHAN ST 12,"1.34568265, 103.85155865389521"
823 JURONG WEST STREET 81,823,JURONG WEST ST 81,"1.346692, 103.69428680164674"
22 MARSILING DRIVE,22,MARSILING DR,"Error: Road retrieved. Returned address Marsiling Drive, Woodlands, Northwest, 731007, Singapore"
159 JALAN TECK WHYE,159,JLN TECK WHYE,"1.3801754, 103.75653026338821"
218 JURONG EAST STREET 21,218,JURONG EAST ST 21,"1.3403081499999998, 103.7379446098272"
441 JURONG WEST AVENUE 1,441,JURONG WEST AVE 1,"1.3514225500000001, 103.72076378988513"
663C PUNGGOL DRIVE,663C,PUNGGOL DR,"1.4004102, 103.9176624317495"
795 YISHUN RING ROAD,795,YISHUN RING RD,"1.4196625, 103.83221179065416"
318 JURONG EAST STREET 31,318,JURONG EAST ST 31,"1.3473161, 103.7306301"
477 JURONG WEST STREET 41,477,JURONG WEST ST 41,"1.3476873, 103.72511885"
768 PASIR RIS STREET 71,768,PASIR RIS ST 71,"1.3753207, 103.93565070376007"
77 TELOK BLANGAH DRIVE,77,TELOK BLANGAH DR,"1.2739768, 103.80889611206038"
131 CHOA CHU KANG AVENUE 1,131,CHOA CHU KANG AVE 1,"1.3814145500000001, 103.75108675675348"
928 JURONG WEST STREET 92,928,JURONG WEST ST 92,"1.3409155, 103.68925619566745"
171 WOODLANDS STREET 11,171,WOODLANDS ST 11,"Error: Road retrieved. Returned address Woodlands Street 11, Woodlands, Northwest, 731302, Singapore"
554 ANG MO KIO AVENUE 10,554,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
288B BUKIT BATOK STREET 25,288B,BT BATOK ST 25,"1.3461156, 103.76067481232771"
854 TAMPINES STREET 82,854,TAMPINES ST 82,"1.3530402000000001, 103.93650438308075"
345 ANG MO KIO AVENUE 3,345,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 563455, Singapore"
679 CHOA CHU KANG CRESCENT,679,CHOA CHU KANG CRES,"Error: Road retrieved. Returned address Choa Chu Kang Crescent, Northwest, 689097, Singapore"
109C EDGEDALE PLAINS,109C,EDGEDALE PLAINS,"Error: Road retrieved. Returned address Edgedale Plains, Punggol, Northeast, 828867, Singapore"
357B ADMIRALTY DRIVE,357B,ADMIRALTY DR,"Error: Not Singapore. Returned address Admiralty Drive, Sunset Beach, Huntington Beach, Orange County, California, 92649, United States"
441D FERNVALE ROAD,441D,FERNVALE RD,"1.39209495, 103.87508768342173"
55 LORONG 5 TOA PAYOH,55,LOR 5 TOA PAYOH,"1.33733355, 103.85123932269678"
